run,variable,waypoint,bias,mae,rmse,correlation,n_obs
nam_2way_d02,temp_2m,USU05,-0.7501028878347987,1.7459716796874967,2.3890731468237814,0.4534598323321862,7
nam_2way_d02,wind_speed_10m,USU05,2.5553131410053793,2.5553131410053793,3.1252976414395217,0.20029181260137394,7
nam_2way_d02,wind_dir_10m,USU05,-70.39506022135417,95.19783528645833,123.58136526960897,-0.4742586525738665,6
nam_2way_d02,pressure_surface,USU05,47.70200892857143,60.35825892857143,61.62328080437964,0.952087151657162,7
nam_2way_d02,temp_2m,USU07,-1.08732735770087,2.185517229352669,2.6527180263313053,0.599025386488909,7
nam_2way_d02,wind_speed_10m,USU07,2.1130299823624745,2.1130299823624745,2.4454809866013294,NaN,7
nam_2way_d02,wind_dir_10m,USU07,221.0143025716146,221.0143025716146,227.3948090450373,0.21107463298889975,3
nam_2way_d02,pressure_surface,USU07,40.3671875,50.456473214285715,53.84750333139979,0.9682492299697911,7
nam_2way_d02,temp_2m,USU08,2.8101082938058264,2.8101082938058264,3.1642742805559205,0.6385561888427763,7
nam_2way_d02,wind_speed_10m,USU08,NaN,NaN,NaN,NaN,0
nam_2way_d02,wind_dir_10m,USU08,176.5851571219308,176.5851571219308,202.909238255529,NaN,7
nam_2way_d02,pressure_surface,USU08,-243.80803571428572,243.80803571428572,246.0843449520848,0.9487094974494924,7
nam_2way_d02,temp_2m,UUT01,1.653100237165201,1.653100237165201,2.014292751579888,0.9134321799314586,7
nam_2way_d02,wind_speed_10m,UUT01,2.0074821625437056,2.0074821625437056,2.4632311879006727,0.4536477677075896,7
nam_2way_d02,wind_dir_10m,UUT01,16.806083722795762,111.41932468959263,150.72257317457795,-0.5564521700112945,7
nam_2way_d02,pressure_surface,UUT01,-227.87276785714286,227.87276785714286,231.0376270155117,0.9847717820585746,7
nam_1way_d02,temp_2m,KVEL,1.3946977887835048,1.8031747000558132,2.3450170577298843,0.48275988948245724,7
nam_1way_d02,wind_speed_10m,KVEL,0.2704700802479471,0.6716988875610488,0.7208861114814992,0.5243376976439489,7
nam_1way_d02,wind_dir_10m,KVEL,87.38935198102679,154.6839338030134,197.5641257300118,-0.18126379130052192,7
