run,waypoint,valid_time,temp_2m,wind_speed_10m,wind_dir_10m,pressure_surface,q2
gfs_2way_d02,USU02,2013-02-02 17:00:00,264.7367248535156,1.433602213859558,137.36325073242188,85832.75,0.001732494099996984
gfs_2way_d02,USU02,2013-02-02 18:00:00,266.2416687011719,0.5484524965286255,135.8627166748047,85856.1015625,0.002050417708232999
gfs_2way_d02,USU03,2013-02-02 12:00:00,264.7080078125,3.844130516052246,320.8544006347656,78552.28125,0.0013987623387947679
gfs_2way_d02,USU03,2013-02-02 13:00:00,259.8824768066406,2.1576483249664307,269.4648742675781,78562.640625,0.001256199087947607
gfs_2way_d02,USU03,2013-02-02 14:00:00,261.18072509765625,5.039300441741943,296.208251953125,78584.09375,0.0006968932575546205
gfs_2way_d02,USU03,2013-02-02 15:00:00,263.6607666015625,2.262528657913208,24.0009765625,78598.1953125,0.0010178020456805825
gfs_2way_d02,USU03,2013-02-02 16:00:00,266.0560607910156,2.8049042224884033,84.1512451171875,78639.921875,0.001346402452327311
gfs_2way_d02,USU03,2013-02-02 17:00:00,268.2538146972656,1.2010339498519897,94.76344299316406,78700.8671875,0.00174026342574507
gfs_2way_d02,USU03,2013-02-02 18:00:00,268.0032043457031,1.5351486206054688,145.6478271484375,78726.3046875,0.0022210399620234966
gfs_2way_d02,USU04,2013-02-02 12:00:00,268.28167724609375,2.3321611881256104,190.5149688720703,81468.515625,0.0030228826217353344
gfs_2way_d02,USU04,2013-02-02 13:00:00,265.5770263671875,1.321402668952942,199.25201416015625,81497.6640625,0.003051406005397439
gfs_2way_d02,USU04,2013-02-02 14:00:00,264.54376220703125,2.4119560718536377,358.51129150390625,81563.8203125,0.002420998178422451
gfs_2way_d02,USU04,2013-02-02 15:00:00,262.4304504394531,0.8173856139183044,29.998504638671875,81587.453125,0.0026171491481363773
gfs_2way_d02,USU04,2013-02-02 16:00:00,265.777099609375,1.0822523832321167,151.335205078125,81616.1171875,0.0026625683531165123
gfs_2way_d02,USU04,2013-02-02 17:00:00,266.9010925292969,1.6236315965652466,94.95791625976562,81633.0859375,0.002910467330366373
gfs_2way_d02,USU04,2013-02-02 18:00:00,268.0685729980469,2.0176737308502197,83.51132202148438,81651.3828125,0.003147624898701906
gfs_2way_d02,USU05,2013-02-02 12:00:00,264.96258544921875,3.108954906463623,247.19166564941406,83170.7890625,0.0017352935392409563
gfs_2way_d02,USU05,2013-02-02 13:00:00,266.5183410644531,8.573163032531738,262.9742736816406,83281.9609375,0.0016872456762939692
gfs_2way_d02,USU05,2013-02-02 14:00:00,264.8126525878906,8.457816123962402,262.7195739746094,83232.84375,0.0014814449241384864
gfs_2way_d02,USU05,2013-02-02 15:00:00,264.8478088378906,3.4857780933380127,248.54115295410156,83248.9296875,0.0009259033249691129
gfs_2way_d02,USU05,2013-02-02 16:00:00,262.3383483886719,1.3558255434036255,203.263427734375,83363.25,0.0012438204139471054
gfs_2way_d02,USU05,2013-02-02 17:00:00,264.7967834472656,0.8113981485366821,146.09307861328125,83397.9453125,0.001721526961773634
gfs_2way_d02,USU05,2013-02-02 18:00:00,265.5143737792969,1.4180657863616943,306.3385925292969,83432.46875,0.0019469099352136254
gfs_2way_d02,USU07,2013-02-02 12:00:00,265.96221923828125,2.9660589694976807,213.00250244140625,86353.6875,0.0020507678855210543
gfs_2way_d02,USU07,2013-02-02 13:00:00,263.0064392089844,5.085500240325928,243.8331298828125,86586.3828125,0.0013002341147512197
gfs_2way_d02,USU07,2013-02-02 14:00:00,261.4527893066406,3.9584150314331055,251.68222045898438,86580.5546875,0.0010074444580823183
gfs_2way_d02,USU07,2013-02-02 15:00:00,259.8196105957031,4.145631313323975,63.04791259765625,86638.5,0.001254569971933961
gfs_2way_d02,USU07,2013-02-02 16:00:00,263.4338073730469,2.1590192317962646,58.822998046875,86699.6796875,0.0019322626758366823
gfs_2way_d02,USU07,2013-02-02 17:00:00,265.0835876464844,0.2677464783191681,333.94525146484375,86728.0234375,0.002044104039669037
