run,waypoint,valid_time,temp_2m,wind_speed_10m,wind_dir_10m,pressure_surface,q2
nam_2way_d02,USU03,2013-02-02 13:00:00,262.22802734375,3.2009482383728027,295.573974609375,78528.796875,0.0010998612269759178
nam_2way_d02,USU03,2013-02-02 14:00:00,263.5577392578125,1.2864385843276978,215.17251586914062,78608.890625,0.0014142936561256647
nam_2way_d02,USU03,2013-02-02 15:00:00,263.54522705078125,0.788806140422821,69.22796630859375,78638.9375,0.0014579109847545624
nam_2way_d02,USU03,2013-02-02 16:00:00,268.6089172363281,0.8790591955184937,55.3472900390625,78680.3203125,0.0015238698106259108
nam_2way_d02,USU03,2013-02-02 17:00:00,268.94073486328125,1.3719207048416138,65.02398681640625,78717.9609375,0.0018076598644256592
nam_2way_d02,USU03,2013-02-02 18:00:00,270.2351379394531,0.8961763978004456,42.543701171875,78722.4921875,0.0019886353984475136
nam_2way_d02,USU04,2013-02-02 12:00:00,265.356689453125,0.7732396125793457,179.76824951171875,81389.6171875,0.0025699096731841564
nam_2way_d02,USU04,2013-02-02 13:00:00,261.15350341796875,0.7778645753860474,189.33700561523438,81398.953125,0.0026055150665342808
nam_2way_d02,USU04,2013-02-02 14:00:00,261.6827697753906,0.3374179005622864,312.7914123535156,81551.6875,0.0027311050798743963
nam_2way_d02,USU04,2013-02-02 15:00:00,263.23779296875,1.6997060775756836,168.3897247314453,81577.875,0.002445508260279894
nam_2way_d02,USU04,2013-02-02 16:00:00,268.62786865234375,0.9366249442100525,213.479248046875,81595.359375,0.00264582596719265
nam_2way_d02,USU04,2013-02-02 17:00:00,270.49005126953125,0.7913781404495239,269.4587097167969,81611.4140625,0.00276171718724072
nam_2way_d02,USU04,2013-02-02 18:00:00,269.98797607421875,0.776369571685791,3.547393798828125,81638.8671875,0.0029355159495025873
nam_2way_d02,USU05,2013-02-02 12:00:00,261.4027404785156,2.8536081314086914,258.0184631347656,83095.703125,0.0015164311043918133
nam_2way_d02,USU05,2013-02-02 13:00:00,262.54461669921875,6.625634670257568,284.3736877441406,83216.1015625,0.0014471015892922878
nam_2way_d02,USU05,2013-02-02 14:00:00,264.4877624511719,5.073361396789551,252.01617431640625,83252.703125,0.0013324206229299307
nam_2way_d02,USU05,2013-02-02 15:00:00,264.30316162109375,1.4155598878860474,55.7738037109375,83288.609375,0.0016289858613163233
nam_2way_d02,USU05,2013-02-02 16:00:00,263.1949768066406,2.8786401748657227,149.17889404296875,83366.515625,0.0016618224326521158
nam_2way_d02,USU05,2013-02-02 17:00:00,264.96331787109375,1.3867855072021484,108.26861572265625,83393.2890625,0.001909356564283371
nam_2way_d02,USU05,2013-02-02 18:00:00,263.3027038574219,2.0536022186279297,297.4698181152344,83420.9921875,0.0018588529201224446
nam_2way_d02,USU07,2013-02-02 12:00:00,261.3681335449219,1.1609176397323608,256.7931823730469,86484.6875,0.001762525294907391
nam_2way_d02,USU07,2013-02-02 13:00:00,256.5514221191406,4.855656147003174,311.2366638183594,86561.2890625,0.0011083435965701938
nam_2way_d02,USU07,2013-02-02 14:00:00,254.46466064453125,0.8493166565895081,292.9661865234375,86658.0859375,0.001148372539319098
nam_2way_d02,USU07,2013-02-02 15:00:00,254.81597900390625,1.880515217781067,85.16064453125,86698.8671875,0.0010078909108415246
nam_2way_d02,USU07,2013-02-02 16:00:00,258.8499450683594,2.00777268409729,340.96820068359375,86748.0859375,0.001432089600712061
nam_2way_d02,USU07,2013-02-02 17:00:00,260.613037109375,2.518453359603882,340.12921142578125,86771.78125,0.00165721052326262
nam_2way_d02,USU07,2013-02-02 18:00:00,262.0755310058594,1.5185781717300415,351.3400573730469,86789.7734375,0.0018300472293049097
nam_2way_d02,USU08,2013-02-02 12:00:00,264.1693420410156,0.9830939769744873,112.62709045410156,85361.640625,0.0021376614458858967
nam_2way_d02,USU08,2013-02-02 13:00:00,259.7476501464844,2.553572416305542,331.5555419921875,85407.0703125,0.0015142860356718302
nam_2way_d02,USU08,2013-02-02 14:00:00,260.2444152832031,1.1755183935165405,332.7861633300781,85550.3671875,0.0016239492688328028
nam_2way_d02,USU08,2013-02-02 15:00:00,261.18341064453125,1.6034959554672241,134.1197052001953,85590.0,0.001754068536683917
nam_2way_d02,USU08,2013-02-02 16:00:00,262.2653503417969,2.5033175945281982,88.24407958984375,85608.671875,0.001915976288728416
nam_2way_d02,USU08,2013-02-02 17:00:00,263.4200744628906,1.6291780471801758,95.56785583496094,85623.46875,0.0021076190751045942
nam_2way_d02,USU08,2013-02-02 18:00:00,265.09051513671875,1.2023255825042725,141.19566345214844,85642.125,0.0024092523381114006
nam_2way_d02,UUT01,2013-02-02 12:00:00,261.1784973144531,2.285285234451294,279.06451416015625,85203.3125,0.001380566623993218
nam_2way_d02,UUT01,2013-02-02 13:00:00,259.26849365234375,4.932915210723877,223.28878784179688,85292.9140625,0.0010331403464078903
nam_2way_d02,UUT01,2013-02-02 14:00:00,258.8372497558594,3.9688873291015625,252.4345703125,85357.6640625,0.0009138202294707298
nam_2way_d02,UUT01,2013-02-02 15:00:00,256.65582275390625,2.837879180908203,33.5572509765625,85428.1953125,0.0010962425731122494
nam_2way_d02,UUT01,2013-02-02 16:00:00,258.94622802734375,1.3521634340286255,128.95640563964844,85520.1171875,0.0013269557384774089
nam_2way_d02,UUT01,2013-02-02 17:00:00,261.4120178222656,0.7580380439758301,222.00662231445312,85537.0234375,0.0016093470621854067
nam_2way_d02,UUT01,2013-02-02 18:00:00,264.1333923339844,0.6672067046165466,222.26443481445312,85538.6640625,0.0019381912425160408
